frame,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_m_s,r_deg_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,max_ref_pose_reproj_error_px,geometry_distortion_mode,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,geometry_dist_0,geometry_dist_1,geometry_dist_2,geometry_dist_3,geometry_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_pnp_pose_valid,ref_101_pnp_reproj_rms_px,ref_101_pnp_center_px_x,ref_101_pnp_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_pnp_pose_valid,ref_102_pnp_reproj_rms_px,ref_102_pnp_center_px_x,ref_102_pnp_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
150,16.5501,1785358768.733,2,2.3911,1.1601,2.2025,1.1178,2.2968,1.1389,12.65,-0.0023,-0.0017,-0.0026,-0.0012,-0.47,1.0000,0.0037,0.5076,0.1933,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011308,0.502152,101,102,4.762152,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.800,750.626,1,1.425,73.227,751.287,65.542,791.404,8.773,779.294,78.900,716.347,135.594,722.509,-2.845667,0.618350,1.799300,3.423106,-0.004265,0.002672,1,4.260000,0.000000,1773.382,886.639,1,1.396,1772.361,886.630,1842.689,934.177,1760.947,935.473,1705.735,840.239,1784.329,843.649,1.899803,0.840214,1.468555,2.543986,4.261352,0.000193,0.0109214345,0.0109272408,-9.0106282997,0.0008632367,-0.0108464346,8.0859955134,0.0001189571,0.0039378749,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
151,16.7510,1785358768.918,2,2.3929,1.1605,2.2029,1.1176,2.2979,1.1391,12.72,-0.0002,-0.0009,-0.0004,-0.0008,-0.50,1.0000,0.0039,0.5076,0.1948,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011418,0.500367,101,102,4.760367,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.694,750.600,1,1.394,73.084,751.277,65.396,791.252,8.797,779.292,78.827,716.440,135.239,722.515,-2.851683,0.619532,1.802829,3.430176,-0.004628,0.002719,1,4.260000,0.000000,1773.479,886.756,1,1.419,1772.437,886.728,1843.313,934.679,1761.112,935.610,1705.340,839.995,1784.359,843.779,1.891497,0.836697,1.461989,2.532831,4.261420,-0.000057,0.0113244595,0.0113696406,-9.3708489815,0.0008934399,-0.0112171767,8.3622417728,0.0001323306,0.0041087462,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
152,16.9298,1785358769.119,2,2.3905,1.1613,2.2032,1.1178,2.2969,1.1395,13.09,,,,,,1.0000,0.0031,0.5076,0.1923,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011613,0.490699,101,102,4.750699,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.682,750.947,1,1.121,72.899,751.599,65.358,791.515,8.749,780.043,78.908,716.456,134.579,722.777,-2.842536,0.618398,1.796691,3.419141,-0.003699,0.001764,1,4.260000,0.000000,1773.409,886.513,1,1.393,1772.431,886.643,1843.330,934.568,1760.835,935.564,1705.526,839.859,1784.381,843.711,1.891331,0.836421,1.461872,2.532549,4.261569,0.000487,0.0112053061,0.0111251064,-9.1800990648,0.0008774644,-0.0110511807,8.2424291462,0.0001391594,0.0040323926,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
153,17.1062,1785358769.285,2,2.3911,1.1614,2.2037,1.1174,2.2974,1.1394,13.21,,,,,,1.0000,0.0036,0.5076,0.1926,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011475,0.511145,101,102,4.771145,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.762,750.686,1,1.454,73.060,751.525,65.608,791.483,8.640,779.429,78.690,716.877,135.207,722.694,-2.857610,0.621559,1.806529,3.437414,-0.004204,0.002499,1,4.260000,0.000000,1773.331,886.563,1,1.232,1772.444,886.601,1843.113,934.414,1761.006,935.366,1705.745,840.219,1784.212,843.477,1.896402,0.838546,1.465767,2.539285,4.261334,0.000358,0.0112109387,0.0112652287,-9.2865644218,0.0008843323,-0.0111350304,8.3040357006,0.0001279561,0.0040622630,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
154,17.2629,1785358769.425,2,2.3952,1.1607,2.2033,1.1169,2.2992,1.1388,12.87,0.0069,-0.0021,0.0063,-0.0036,-0.62,1.0000,0.0037,0.5076,0.1968,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011376,0.513746,101,102,4.773746,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.902,750.544,1,1.213,73.003,751.401,65.403,791.420,8.586,779.207,79.171,716.380,134.796,722.962,-2.858425,0.621320,1.806934,3.438261,-0.004206,0.002917,1,4.260000,0.000000,1773.481,886.814,1,1.439,1772.399,886.702,1842.957,934.395,1761.057,935.482,1705.448,840.221,1784.467,843.781,1.898213,0.839646,1.467252,2.541859,4.261352,-0.000190,0.0111595907,0.0111481791,-9.1928217586,0.0008818084,-0.0110844319,8.2648555201,0.0001288325,0.0040334918,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
155,17.4053,1785358769.550,2,2.3935,1.1610,2.2027,1.1165,2.2981,1.1388,13.13,0.0037,-0.0020,0.0031,-0.0028,-0.39,1.0000,0.0031,0.5076,0.1959,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011407,0.509597,101,102,4.769597,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.942,750.784,1,1.155,73.051,751.587,65.562,791.520,8.806,779.631,79.146,716.545,134.671,723.020,-2.855201,0.621220,1.804988,3.434540,-0.003430,0.002268,1,4.260000,0.000000,1773.382,886.634,1,1.289,1772.453,886.679,1843.358,934.420,1760.992,935.468,1705.529,840.297,1784.295,843.622,1.897375,0.839160,1.466502,2.540640,4.261359,0.000205,0.0112338309,0.0112160873,-9.2519872408,0.0008844964,-0.0111344239,8.3041869901,0.0001360387,0.0040543791,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
156,17.5482,1785358769.697,2,2.3925,1.1607,2.2035,1.1173,2.2980,1.1390,12.92,-0.0022,-0.0000,-0.0022,0.0005,0.03,1.0000,0.0023,0.5076,0.1940,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011475,0.497064,101,102,4.757064,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.161,750.986,1,0.991,73.244,751.683,65.701,791.539,8.866,779.998,79.515,716.443,134.866,723.143,-2.846608,0.619769,1.799928,3.424476,-0.002262,0.001761,1,4.260000,0.000000,1773.047,886.295,1,1.113,1772.305,886.507,1843.213,934.324,1760.760,935.401,1705.709,840.203,1783.834,843.179,1.893585,0.837220,1.463855,2.535640,4.261044,0.000922,0.0111596816,0.0111442962,-9.1959120078,0.0008748476,-0.0110333576,8.2298530604,0.0001356622,0.0040181637,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
157,17.7032,1785358769.868,2,2.3917,1.1613,2.2037,1.1171,2.2977,1.1392,13.25,-0.0017,0.0010,-0.0014,0.0014,0.33,1.0000,0.0037,0.5076,0.1931,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011479,0.497426,101,102,4.757426,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.665,750.716,1,1.409,73.034,751.428,65.286,791.464,8.681,779.445,78.845,716.582,135.232,722.623,-2.849377,0.619456,1.801273,3.427428,-0.004388,0.002394,1,4.260000,0.000000,1773.182,886.417,1,1.247,1772.307,886.517,1843.244,934.452,1760.999,935.421,1705.444,839.975,1783.886,843.362,1.890977,0.836090,1.461836,2.532154,4.261190,0.000667,0.0113015115,0.0113534704,-9.3581832777,0.0008890597,-0.0111918945,8.3453150525,0.0001305642,0.0041010264,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
158,17.8509,1785358770.006,2,2.3912,1.1607,2.2028,1.1175,2.2970,1.1391,12.92,-0.0029,0.0004,-0.0027,0.0010,0.10,1.0000,0.0033,0.5076,0.1932,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.022545,0.490053,101,102,4.750053,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.588,750.949,1,1.291,73.025,751.481,65.336,791.337,8.609,779.958,78.766,716.543,135.296,722.517,-2.839273,0.617414,1.794870,3.415293,-0.003952,0.001738,1,4.260000,0.000000,1773.536,886.729,1,1.395,1772.509,886.698,1843.347,934.550,1761.137,935.552,1705.459,840.095,1784.460,843.718,1.894111,0.837701,1.463871,2.536201,4.261580,0.000014,0.0197550178,0.0264642702,-21.3315324431,0.0015868017,-0.0198908854,14.8230429084,-0.0000065182,0.0087191455,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
159,17.9921,1785358770.138,2,2.3929,1.1608,2.2017,1.1173,2.2973,1.1391,12.82,-0.0018,-0.0002,-0.0018,0.0002,-1.06,1.0000,0.0025,0.5076,0.1961,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011685,0.498753,101,102,4.758753,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.994,750.966,1,1.075,73.175,751.622,65.657,791.474,9.298,780.044,79.240,716.477,134.550,722.865,-2.846577,0.619531,1.799775,3.424326,-0.002780,0.001780,1,4.260000,0.000000,1773.346,886.613,1,1.263,1772.436,886.655,1843.295,934.474,1760.896,935.473,1705.563,840.235,1784.325,843.526,1.895343,0.838221,1.464965,2.537925,4.261306,0.000246,0.0110491230,0.0109268193,-9.0230004366,0.0008656987,-0.0109011382,8.1305299488,0.0001441946,0.0039440917,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
160,18.1197,1785358770.242,2,2.3938,1.1615,2.2032,1.1169,2.2985,1.1392,13.18,0.0033,0.0002,0.0032,-0.0005,0.32,1.0000,0.0030,0.5076,0.1958,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,0,world_rms>0.050,2-tag corner homography,24.052229,0.512639,101,102,4.772639,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.898,750.835,1,1.020,72.996,751.537,65.254,791.403,8.777,779.413,79.404,716.313,134.530,723.367,-2.861683,0.622440,1.808979,3.442247,-0.003409,0.002119,1,4.260000,0.000000,1773.446,886.641,1,1.347,1772.455,886.600,1843.036,934.461,1761.194,935.462,1705.631,840.040,1784.262,843.539,1.893590,0.837289,1.463572,2.535503,4.261490,0.000201,107.0957243373,-80.9523755263,329.2846071832,46.8566843111,-106.6743199805,2392.6402771034,369.2832106271,-693.5616435582,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
161,18.2371,1785358770.423,2,2.3925,1.1603,2.2040,1.1162,2.2982,1.1383,13.18,0.0038,-0.0021,0.0032,-0.0029,1.11,1.0000,0.0031,0.5076,0.1936,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011523,0.499730,101,102,4.759730,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.810,750.835,1,1.338,73.199,751.457,65.225,791.444,9.070,779.473,79.222,716.511,135.218,722.795,-2.850518,0.619904,1.802313,3.429004,-0.003654,0.002100,1,4.260000,0.000000,1773.274,886.555,1,1.256,1772.381,886.632,1843.305,934.567,1760.909,935.495,1705.500,840.092,1784.152,843.496,1.892115,0.836796,1.462574,2.533664,4.261218,0.000366,0.0113462441,0.0113926264,-9.3931468797,0.0008923844,-0.0112261460,8.3709961751,0.0001381347,0.0041068408,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
162,18.4085,1785358770.554,2,2.3922,1.1586,2.2029,1.1172,2.2976,1.1379,12.35,-0.0017,-0.0039,-0.0025,-0.0034,-2.18,1.0000,0.0034,0.5076,0.1938,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011540,0.505081,101,102,4.765081,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.010,750.609,1,1.190,73.116,751.439,65.492,791.485,8.730,779.485,79.309,716.363,134.887,722.813,-2.849016,0.619467,1.801204,3.427094,-0.003726,0.002763,1,4.260000,0.000000,1773.366,886.572,1,1.319,1772.426,886.652,1842.919,934.304,1760.842,935.432,1705.850,840.239,1784.365,843.664,1.899285,0.839968,1.468029,2.543215,4.261401,0.000344,0.0110592250,0.0110523580,-9.1152866638,0.0008719089,-0.0109666537,8.1773941296,0.0001286322,0.0039849741,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
163,18.5545,1785358770.744,2,2.3933,1.1614,2.2034,1.1166,2.2983,1.1390,13.27,-0.0003,0.0007,-0.0002,0.0007,-0.45,1.0000,0.0031,0.5076,0.1951,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011548,0.510618,101,102,4.770618,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.094,750.725,1,1.094,73.088,751.595,65.513,791.534,8.807,779.513,79.452,716.495,134.561,723.198,-2.858620,0.622013,1.807221,3.438700,-0.003175,0.002464,1,4.260000,0.000000,1773.347,886.482,1,1.204,1772.503,886.590,1843.397,934.417,1761.075,935.437,1705.722,840.207,1784.147,843.399,1.894772,0.837736,1.464395,2.537009,4.261471,0.000547,0.0112190024,0.0111991836,-9.2387086696,0.0008823779,-0.0111161808,8.2907167843,0.0001368093,0.0040456840,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
164,18.7609,1785358770.987,2,2.3929,1.1602,2.2038,1.1167,2.2984,1.1384,12.95,,,,,,1.0000,0.0018,0.5076,0.1941,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011646,0.502907,101,102,4.762907,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.114,751.241,1,0.878,73.281,751.752,65.606,791.533,9.278,780.168,79.622,716.325,134.655,723.355,-2.847143,0.620121,1.800338,3.425199,-0.001682,0.001052,1,4.260000,0.000000,1773.382,886.492,1,1.236,1772.537,886.676,1843.260,934.366,1760.895,935.450,1705.973,840.309,1784.315,843.628,1.899049,0.839802,1.467635,2.542756,4.261536,0.000531,0.0110975663,0.0110314557,-9.1078165842,0.0008709313,-0.0109761744,8.1878378919,0.0001385982,0.0039803628,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
165,18.9688,1785358771.103,2,2.3924,1.1589,2.2035,1.1169,2.2979,1.1379,12.52,,,,,,1.0000,0.0024,0.5076,0.1936,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011628,0.484690,101,102,4.744690,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.875,751.106,1,1.353,73.470,751.481,65.320,791.487,9.426,779.881,79.374,716.374,135.704,722.612,-2.834668,0.616706,1.792812,3.410256,-0.002722,0.001372,1,4.260000,0.000000,1773.057,886.315,1,1.074,1772.349,886.534,1843.221,934.401,1760.868,935.391,1705.824,840.238,1783.767,843.190,1.893454,0.837181,1.463671,2.535424,4.261041,0.000879,0.0112316591,0.0112687238,-9.2951073151,0.0008811565,-0.0110930579,8.2718177255,0.0001339323,0.0040583975,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
166,19.0840,1785358771.270,2,2.3912,1.1604,2.2039,1.1167,2.2975,1.1385,13.13,-0.0024,-0.0001,-0.0024,0.0004,0.24,1.0000,0.0021,0.5076,0.1924,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011843,0.500296,101,102,4.760296,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.880,751.251,1,0.952,73.096,751.762,65.310,791.496,9.247,780.309,79.420,716.488,134.446,723.138,-2.845045,0.619569,1.798654,3.422470,-0.002303,0.000974,1,4.260000,0.000000,1773.386,886.555,1,1.254,1772.504,886.668,1843.289,934.381,1760.908,935.432,1705.789,840.307,1784.350,843.612,1.898607,0.839622,1.467357,2.542206,4.261466,0.000386,0.0112660554,0.0112067925,-9.2501115309,0.0008824951,-0.0111248286,8.2990305437,0.0001470676,0.0040458842,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
167,19.2677,1785358771.438,2,2.3917,1.1600,2.2030,1.1170,2.2974,1.1385,12.85,-0.0020,0.0015,-0.0016,0.0019,0.75,1.0000,0.0026,0.5076,0.1935,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011537,0.513419,101,102,4.773419,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.950,751.003,1,1.113,73.156,751.664,65.609,791.513,9.267,779.641,79.193,716.547,134.590,723.284,-2.861830,0.622965,1.809383,3.442677,-0.002801,0.001670,1,4.260000,0.000000,1773.374,886.471,1,1.426,1772.357,886.555,1843.179,934.334,1760.823,935.450,1705.431,839.885,1784.344,843.661,1.894258,0.837581,1.464276,2.536506,4.261545,0.000578,0.0111881989,0.0110785817,-9.1473306844,0.0008783646,-0.0110726781,8.2590159808,0.0001410033,0.0040183822,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
168,19.4294,1785358771.589,2,2.3917,1.1603,2.2032,1.1170,2.2974,1.1386,12.93,-0.0007,0.0006,-0.0005,0.0007,-0.31,1.0000,0.0037,0.5076,0.1935,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011582,0.493019,101,102,4.753019,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.095,750.474,1,1.413,73.346,751.316,65.442,791.487,8.777,779.292,79.443,716.448,135.596,722.469,-2.842861,0.617907,1.797754,3.419881,-0.003870,0.003153,1,4.260000,0.000000,1773.229,886.441,1,1.152,1772.445,886.600,1843.305,934.441,1761.219,935.505,1705.783,840.243,1783.784,843.325,1.893308,0.837174,1.463373,2.535141,4.261264,0.000619,0.0112864363,0.0113708357,-9.3724319804,0.0008897152,-0.0111836498,8.3375817077,0.0001257686,0.0041040957,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
